Customer_ID,Cluster,Segment
0980-FEXWF,3,Established Standard Customers
0980-PVMRC,3,Established Standard Customers
0983-TATYJ,3,Established Standard Customers
0988-AADSA,1,Loyal Premium Customers
0988-JRWWP,3,Established Standard Customers
0991-BRRFB,3,Established Standard Customers
0993-OSGPT,1,Loyal Premium Customers
0997-YTLNY,3,Established Standard Customers
0999-QXNSA,2,New Budget Customers
1000-AJSLD,2,New Budget Customers
1004-NOZNR,1,Loyal Premium Customers
1009-IRMNA,2,New Budget Customers
1010-DIAUQ,3,Established Standard Customers
1013-QCWAM,1,Loyal Premium Customers
1015-JPFYW,2,New Budget Customers
1015-OWJKI,2,New Budget Customers
1016-DJTSV,3,Established Standard Customers
1017-FBQMM,1,Loyal Premium Customers
1020-JPQOW,1,Loyal Premium Customers
1022-RKXDR,0,Loyal Budget Customers
1023-BQXZE,1,Loyal Premium Customers
1024-GUALD,2,New Budget Customers
1024-KPRBB,3,Established Standard Customers
1024-VRZHF,2,New Budget Customers
1025-FALIX,3,Established Standard Customers
1027-LKKQQ,1,Loyal Premium Customers
1028-FFNJK,3,Established Standard Customers
1029-QFBEN,2,New Budget Customers
1031-IIDEO,3,Established Standard Customers
1032-MAELW,1,Loyal Premium Customers
1035-IPQPU,1,Loyal Premium Customers
1036-GUDCL,0,Loyal Budget Customers
1038-RQOST,2,New Budget Customers
1038-ZAGBI,2,New Budget Customers
1041-RXHRA,3,Established Standard Customers
1042-HFUCW,3,Established Standard Customers
1043-UXOVO,1,Loyal Premium Customers
1043-YCUTE,0,Loyal Budget Customers
1045-LTCYT,2,New Budget Customers
1047-NNCBF,3,Established Standard Customers
1047-RNXZV,0,Loyal Budget Customers
1049-FYSYG,2,New Budget Customers
1051-EQPZR,0,Loyal Budget Customers
1051-GEJLJ,2,New Budget Customers
1052-QJIBV,0,Loyal Budget Customers
1053-MXTTK,1,Loyal Premium Customers
1057-FOGLZ,2,New Budget Customers
1060-ENTOF,1,Loyal Premium Customers
1061-PNTHC,1,Loyal Premium Customers
1062-LHZOD,3,Established Standard Customers
1063-DHQJF,1,Loyal Premium Customers
1064-FBXNK,2,New Budget Customers
1066-JKSGK,2,New Budget Customers
1069-QJOEE,2,New Budget Customers
1069-XAIEM,3,Established Standard Customers
1073-XXCZD,0,Loyal Budget Customers
1074-AMIOH,1,Loyal Premium Customers
1074-WVEVG,0,Loyal Budget Customers
1075-BGWOH,3,Established Standard Customers
1077-HUUJM,3,Established Standard Customers
1078-TDCRN,2,New Budget Customers
1080-BWSYE,0,Loyal Budget Customers
1084-MNSMJ,1,Loyal Premium Customers
1084-UQCHV,2,New Budget Customers
1085-LDWAM,0,Loyal Budget Customers
1086-LXKFY,3,Established Standard Customers
1087-GRUYI,0,Loyal Budget Customers
1087-UDSIH,2,New Budget Customers
1088-AUUZZ,1,Loyal Premium Customers
1088-CNNKB,1,Loyal Premium Customers
1089-HDMKP,3,Established Standard Customers
1089-XZWHH,2,New Budget Customers
1090-ESELR,1,Loyal Premium Customers
1090-PYKCI,1,Loyal Premium Customers
1091-SOZGA,1,Loyal Premium Customers
1092-GANHU,3,Established Standard Customers
1092-WPIVQ,2,New Budget Customers
1093-YSWCA,2,New Budget Customers
1094-BKOSX,1,Loyal Premium Customers
1095-JUDTC,1,Loyal Premium Customers
1095-WGNGG,1,Loyal Premium Customers
1096-ADRUX,0,Loyal Budget Customers
1097-FSPVW,3,Established Standard Customers
1098-KFQEC,0,Loyal Budget Customers
1098-TDVUQ,2,New Budget Customers
1099-BTKWT,1,Loyal Premium Customers
1099-GODLO,2,New Budget Customers
1100-DDVRV,3,Established Standard Customers
1101-SSWAG,2,New Budget Customers
1104-FEJAM,3,Established Standard Customers
1104-TNLZA,1,Loyal Premium Customers
1106-HRLKZ,0,Loyal Budget Customers
1110-KYLGQ,1,Loyal Premium Customers
1112-CUNAO,3,Established Standard Customers
1113-IUJYX,3,Established Standard Customers
1114-CENIM,0,Loyal Budget Customers
1116-DXXDF,1,Loyal Premium Customers
1116-FRYVH,0,Loyal Budget Customers
1120-BMWUB,3,Established Standard Customers
1121-QSIVB,1,Loyal Premium Customers
1122-JWTJW,3,Established Standard Customers
1122-YJBCS,1,Loyal Premium Customers
1125-SNVCK,0,Loyal Budget Customers
1131-ALZWV,2,New Budget Customers
1131-QQZEB,0,Loyal Budget Customers
1131-SUEKT,1,Loyal Premium Customers
1133-KXCGE,2,New Budget Customers
1134-YWTYF,3,Established Standard Customers
1135-HIORI,1,Loyal Premium Customers
1135-LMECX,2,New Budget Customers
1136-XGEQU,1,Loyal Premium Customers
1137-DGOWI,1,Loyal Premium Customers
1139-WUOAH,1,Loyal Premium Customers
1140-UKVZG,2,New Budget Customers
1142-IHLOO,1,Loyal Premium Customers
1142-WACZW,2,New Budget Customers
1143-NMNQJ,3,Established Standard Customers
1150-FTQGN,1,Loyal Premium Customers
1150-WFARN,1,Loyal Premium Customers
1153-GNOLC,0,Loyal Budget Customers
1154-HYWWO,1,Loyal Premium Customers
1156-ZFYDO,2,New Budget Customers
1157-BQCUW,3,Established Standard Customers
1159-WFSGR,2,New Budget Customers
1162-ECVII,1,Loyal Premium Customers
1163-ONYEY,1,Loyal Premium Customers
1163-VIPRI,1,Loyal Premium Customers
1166-PQLGG,0,Loyal Budget Customers
1167-OYZJF,0,Loyal Budget Customers
1169-SAOCL,1,Loyal Premium Customers
1169-WCVAK,3,Established Standard Customers
1170-SASML,1,Loyal Premium Customers
1171-TYKUR,0,Loyal Budget Customers
1172-VIYBP,1,Loyal Premium Customers
1173-NOEYG,3,Established Standard Customers
1173-XZPYF,3,Established Standard Customers
1174-FGIFN,3,Established Standard Customers
1177-XZBJL,1,Loyal Premium Customers
1178-PZGAB,2,New Budget Customers
1179-INLAT,2,New Budget Customers
1183-CANVH,3,Established Standard Customers
1184-PJVDB,3,Established Standard Customers
1187-WILMM,1,Loyal Premium Customers
1193-RTSLK,1,Loyal Premium Customers
1194-BHJYC,1,Loyal Premium Customers
1194-HVAIF,3,Established Standard Customers
1194-SPVSP,2,New Budget Customers
1195-OIYEJ,3,Established Standard Customers
1196-AMORA,3,Established Standard Customers
1197-BVMVG,3,Established Standard Customers
1200-TUZHR,3,Established Standard Customers
1202-KKGFU,3,Established Standard Customers
1205-WNWPJ,3,Established Standard Customers
1206-EHBDD,1,Loyal Premium Customers
1207-BLKSA,0,Loyal Budget Customers
1208-DNHLN,2,New Budget Customers
1208-NBVFH,3,Established Standard Customers
1209-VFFOC,1,Loyal Premium Customers
1212-GLHMD,3,Established Standard Customers
1213-NGCUN,3,Established Standard Customers
1215-EXRMO,0,Loyal Budget Customers
1215-FIGMP,1,Loyal Premium Customers
1215-VFYVK,3,Established Standard Customers
1216-BGTSP,1,Loyal Premium Customers
1216-JWVUX,3,Established Standard Customers
1217-VASWC,1,Loyal Premium Customers
1218-VKFPE,2,New Budget Customers
1219-NNDDO,3,Established Standard Customers
1221-GHZEP,1,Loyal Premium Customers
1222-KJNZD,0,Loyal Budget Customers
1222-LRYKO,2,New Budget Customers
1223-UNPKS,2,New Budget Customers
1226-IENZN,3,Established Standard Customers
1226-JZNKR,2,New Budget Customers
1226-UDFZR,3,Established Standard Customers
1227-UDMZR,1,Loyal Premium Customers
1228-FZFRV,1,Loyal Premium Customers
1228-ZLNBX,3,Established Standard Customers
1229-RCALF,1,Loyal Premium Customers
1230-QAJDW,3,Established Standard Customers
1231-YNDEK,0,Loyal Budget Customers
1236-WFCDV,3,Established Standard Customers
1237-WIYYZ,2,New Budget Customers
1240-HCBOH,0,Loyal Budget Customers
1240-KNSEZ,2,New Budget Customers
1241-EZFMJ,0,Loyal Budget Customers
1241-FPMOF,0,Loyal Budget Customers
1245-HARPS,2,New Budget Customers
1247-QBVSH,0,Loyal Budget Customers
1248-DYXUB,0,Loyal Budget Customers
1251-KRREG,3,Established Standard Customers
1251-STYSZ,3,Established Standard Customers
1254-IZEYF,3,Established Standard Customers
1257-SXUXQ,2,New Budget Customers
1258-YMZNM,1,Loyal Premium Customers
1260-TTRXI,3,Established Standard Customers
1261-FWTTE,2,New Budget Customers
1262-OPMFY,3,Established Standard Customers
1264-BYWMS,1,Loyal Premium Customers
1264-FUHCX,1,Loyal Premium Customers
1265-BCFEO,1,Loyal Premium Customers
1265-HVPZB,1,Loyal Premium Customers
1265-XTECC,1,Loyal Premium Customers
1265-ZFOSD,1,Loyal Premium Customers
1266-NZYUI,1,Loyal Premium Customers
1268-ASBGA,3,Established Standard Customers
1269-FOYWN,0,Loyal Budget Customers
1270-XKUCC,2,New Budget Customers
1271-SJBGZ,3,Established Standard Customers
1271-UODNO,3,Established Standard Customers
1272-ILHFG,2,New Budget Customers
1273-MTETI,3,Established Standard Customers
1282-IHQAC,0,Loyal Budget Customers
1285-OKIPP,3,Established Standard Customers
1291-CUOCY,1,Loyal Premium Customers
1293-BSEUN,0,Loyal Budget Customers
1293-HHSHJ,0,Loyal Budget Customers
1297-VQDRP,1,Loyal Premium Customers
1298-PHBTI,1,Loyal Premium Customers
1299-AURJA,0,Loyal Budget Customers
1301-LOPVR,3,Established Standard Customers
1302-TPUBN,0,Loyal Budget Customers
1302-UHBDD,3,Established Standard Customers
1303-SRDOK,0,Loyal Budget Customers
1304-BCCFO,3,Established Standard Customers
1304-NECVQ,3,Established Standard Customers
1304-SEGFY,1,Loyal Premium Customers
1306-RPWXZ,0,Loyal Budget Customers
1307-ATKGB,3,Established Standard Customers
1307-TVUFB,0,Loyal Budget Customers
1309-BXVOQ,3,Established Standard Customers
1309-XGFSN,1,Loyal Premium Customers
1310-QRITU,2,New Budget Customers
1319-YLZJG,3,Established Standard Customers
1320-GVNHT,1,Loyal Premium Customers
1320-HTRDR,3,Established Standard Customers
1320-REHCS,1,Loyal Premium Customers
1322-AGOQM,0,Loyal Budget Customers
1323-OOEPC,1,Loyal Premium Customers
1324-NLTJE,3,Established Standard Customers
1325-USMEC,1,Loyal Premium Customers
1328-EUZHC,2,New Budget Customers
1329-VHWNP,2,New Budget Customers
1333-PBMXB,0,Loyal Budget Customers
1334-FJSVR,2,New Budget Customers
1334-PDUKM,1,Loyal Premium Customers
1335-HQMKX,1,Loyal Premium Customers
1335-MXCSE,1,Loyal Premium Customers
1335-NTIUC,2,New Budget Customers
1336-EZFZY,2,New Budget Customers
1337-BOZWO,3,Established Standard Customers
1338-CECEE,1,Loyal Premium Customers
1342-JPNKI,3,Established Standard Customers
1343-EHPYB,1,Loyal Premium Customers
1345-GKDZZ,2,New Budget Customers
1345-ZUKID,2,New Budget Customers
1346-PJWTK,1,Loyal Premium Customers
1346-UFHAX,3,Established Standard Customers
1347-KTTTA,1,Loyal Premium Customers
1349-WXNGG,2,New Budget Customers
1352-HNSAW,1,Loyal Premium Customers
1352-VHKAJ,3,Established Standard Customers
1353-GHZOS,3,Established Standard Customers
1353-LJWEM,2,New Budget Customers
1354-YZFNB,2,New Budget Customers
1355-KUSBG,2,New Budget Customers
1356-MKYSK,3,Established Standard Customers
1357-BIJKI,1,Loyal Premium Customers
1357-MVDOZ,3,Established Standard Customers
1360-JYXKQ,1,Loyal Premium Customers
1360-RCYRT,2,New Budget Customers
1360-XFJMR,1,Loyal Premium Customers
1363-TXLSL,3,Established Standard Customers
1370-GGAWX,1,Loyal Premium Customers
1371-DWPAZ,3,Established Standard Customers
1371-OJCEK,0,Loyal Budget Customers
1371-WEPDS,3,Established Standard Customers
1373-ORVIZ,3,Established Standard Customers
1374-DMZUI,3,Established Standard Customers
1376-HHBDV,3,Established Standard Customers
1379-FRVEB,3,Established Standard Customers
1383-EZRWL,2,New Budget Customers
1384-RCUXW,3,Established Standard Customers
1385-TQOZW,2,New Budget Customers
1386-ZIKUV,2,New Budget Customers
1389-CXMLU,3,Established Standard Customers
1389-WNUIB,3,Established Standard Customers
1391-UBDAR,3,Established Standard Customers
1393-IMKZG,3,Established Standard Customers
1394-SUIUH,1,Loyal Premium Customers
1395-OFUWC,0,Loyal Budget Customers
1395-WSWXR,2,New Budget Customers
1396-QWFBJ,3,Established Standard Customers
1397-XKKWR,2,New Budget Customers
1399-OUPJN,0,Loyal Budget Customers
1399-UBQIU,2,New Budget Customers
1400-MMYXY,3,Established Standard Customers
1400-WIVLL,1,Loyal Premium Customers
1401-FTHFQ,2,New Budget Customers
1402-PTHGN,3,Established Standard Customers
1403-GYAFU,0,Loyal Budget Customers
1403-LKLIK,0,Loyal Budget Customers
1406-PUQVY,3,Established Standard Customers
1407-DIGZV,2,New Budget Customers
1409-PHXTF,1,Loyal Premium Customers
1410-RSCMR,3,Established Standard Customers
1414-YADCW,1,Loyal Premium Customers
1415-YFWLT,3,Established Standard Customers
1421-HCERK,1,Loyal Premium Customers
1422-DGUBX,3,Established Standard Customers
1423-BMPBQ,2,New Budget Customers
1427-VERSM,1,Loyal Premium Customers
1428-GTBJJ,3,Established Standard Customers
1428-IEDPR,1,Loyal Premium Customers
1429-UYJSV,2,New Budget Customers
1430-SFQSA,2,New Budget Customers
1431-AIDJQ,1,Loyal Premium Customers
1431-CYWMH,2,New Budget Customers
1432-FPAXX,2,New Budget Customers
1436-ZMJAN,3,Established Standard Customers
1439-LCGVL,2,New Budget Customers
1442-BQPVU,2,New Budget Customers
1442-OKRJE,1,Loyal Premium Customers
1444-VVSGW,1,Loyal Premium Customers
1447-GIQMR,3,Established Standard Customers
1447-PJGGA,1,Loyal Premium Customers
1448-CYWKC,1,Loyal Premium Customers
1448-PWKYE,3,Established Standard Customers
1449-XQEMT,2,New Budget Customers
1450-GALXR,3,Established Standard Customers
1450-SKCVI,1,Loyal Premium Customers
1452-KIOVK,3,Established Standard Customers
1452-UZOSF,1,Loyal Premium Customers
1452-VOQCH,3,Established Standard Customers
1452-XRSJV,0,Loyal Budget Customers
1453-RZFON,3,Established Standard Customers
1455-ESIQH,3,Established Standard Customers
1455-HFBXA,1,Loyal Premium Customers
1455-UGQVH,3,Established Standard Customers
1456-TWCGB,3,Established Standard Customers
1459-QNFQT,1,Loyal Premium Customers
1460-UZPRJ,0,Loyal Budget Customers
1465-LNTLJ,3,Established Standard Customers
1465-VINDH,3,Established Standard Customers
1465-WCZVT,2,New Budget Customers
1468-DEFNC,0,Loyal Budget Customers
1469-LBJQJ,1,Loyal Premium Customers
1470-PSXNM,1,Loyal Premium Customers
1471-GIQKQ,3,Established Standard Customers
1472-TNCWL,1,Loyal Premium Customers
1474-JUWSM,1,Loyal Premium Customers
1475-VWVDO,3,Established Standard Customers
1478-VPOAD,2,New Budget Customers
1480-BKXGA,1,Loyal Premium Customers
1480-IVEVR,3,Established Standard Customers
1481-ZUWZA,3,Established Standard Customers
1482-OXZSY,1,Loyal Premium Customers
1485-YDHMM,1,Loyal Premium Customers
1488-PBLJN,1,Loyal Premium Customers
1488-SYSFC,2,New Budget Customers
1492-KGETH,1,Loyal Premium Customers
1492-QGCLU,1,Loyal Premium Customers
1493-AMTIE,2,New Budget Customers
1494-EJZDW,2,New Budget Customers
1496-GGSUK,2,New Budget Customers
1498-DQNRX,2,New Budget Customers
1498-NHTLT,1,Loyal Premium Customers
1501-SGHBW,2,New Budget Customers
1502-XFCVR,1,Loyal Premium Customers
1506-YJTYT,1,Loyal Premium Customers
1508-DFXCU,3,Established Standard Customers
1513-XNPPH,3,Established Standard Customers
1518-OMDIK,0,Loyal Budget Customers
1518-VOWAV,3,Established Standard Customers
1522-VVDMG,3,Established Standard Customers
1525-LNLOJ,1,Loyal Premium Customers
1527-SXDPN,1,Loyal Premium Customers
1530-ZTDOZ,0,Loyal Budget Customers
1534-OULXE,0,Loyal Budget Customers
1535-VTJOQ,2,New Budget Customers
1536-HBSWP,3,Established Standard Customers
1536-YHDOE,3,Established Standard Customers
1539-LNKHM,2,New Budget Customers
1541-ETJZO,3,Established Standard Customers
1543-LLLFT,1,Loyal Premium Customers
1544-JJMYL,3,Established Standard Customers
1545-ACTAS,1,Loyal Premium Customers
1545-JFUML,1,Loyal Premium Customers
1548-ARAGG,3,Established Standard Customers
1548-FEHVL,1,Loyal Premium Customers
1550-EENBN,1,Loyal Premium Customers
1550-LOAHA,3,Established Standard Customers
1552-AAGRX,1,Loyal Premium Customers
1552-CZCLL,0,Loyal Budget Customers
1552-TKMXS,0,Loyal Budget Customers
1555-DJEQW,1,Loyal Premium Customers
1555-HAPSU,0,Loyal Budget Customers
1557-EMYVT,1,Loyal Premium Customers
1559-DTODC,2,New Budget Customers
1561-BWHIN,2,New Budget Customers
1563-IWQEX,2,New Budget Customers
1564-HJUVY,3,Established Standard Customers
1564-NTYXF,3,Established Standard Customers
1565-RHDJD,3,Established Standard Customers
1567-DSCIC,3,Established Standard Customers
1568-BEKZM,1,Loyal Premium Customers
1568-LJSZU,1,Loyal Premium Customers
1569-TTNYJ,3,Established Standard Customers
1571-SAVHK,3,Established Standard Customers
1573-LGXBA,1,Loyal Premium Customers
1574-DYCWE,0,Loyal Budget Customers
1575-KRZZE,3,Established Standard Customers
1576-PFZIW,1,Loyal Premium Customers
1577-HKTFG,2,New Budget Customers
1579-KLYDT,3,Established Standard Customers
1580-BMCMR,3,Established Standard Customers
1582-RAFML,3,Established Standard Customers
1583-IHQZE,3,Established Standard Customers
1585-MQSSU,3,Established Standard Customers
1587-FKLZB,1,Loyal Premium Customers
1589-AGTLK,2,New Budget Customers
1591-MQJTP,1,Loyal Premium Customers
1591-NFNLQ,1,Loyal Premium Customers
1591-XWLGB,0,Loyal Budget Customers
1596-BBVTG,3,Established Standard Customers
1596-OQSPS,3,Established Standard Customers
1597-FZREH,3,Established Standard Customers
1597-LHYNC,3,Established Standard Customers
1599-EAHXY,0,Loyal Budget Customers
1599-MMYRQ,1,Loyal Premium Customers
1600-DILPE,2,New Budget Customers
1602-IJQQE,3,Established Standard Customers
1608-GMEWB,1,Loyal Premium Customers
1612-EOHDH,2,New Budget Customers
1614-JBEBI,2,New Budget Customers
1618-CFHME,3,Established Standard Customers
1619-YWUBB,0,Loyal Budget Customers
1621-YNCJH,1,Loyal Premium Customers
1622-HSHSF,2,New Budget Customers
1623-NLDOT,0,Loyal Budget Customers
1624-NALOJ,3,Established Standard Customers
1624-WOIWJ,3,Established Standard Customers
1625-JAIIY,1,Loyal Premium Customers
1626-ERCMM,3,Established Standard Customers
1627-AFWVJ,2,New Budget Customers
1628-BIZYP,3,Established Standard Customers
1629-DQQVB,3,Established Standard Customers
1635-FJFCC,2,New Budget Customers
1635-HDGFT,2,New Budget Customers
1635-NZATJ,0,Loyal Budget Customers
1636-NTNCO,3,Established Standard Customers
1640-PLFMP,3,Established Standard Customers
1641-BYBTK,2,New Budget Customers
1641-RQDAY,3,Established Standard Customers
1642-HMARX,1,Loyal Premium Customers
1644-IRKSF,1,Loyal Premium Customers
1656-DRSMG,1,Loyal Premium Customers
1657-DYMBM,0,Loyal Budget Customers
1658-BYGOY,3,Established Standard Customers
1658-TJVOA,3,Established Standard Customers
1658-XUHBX,1,Loyal Premium Customers
1660-HSOOQ,2,New Budget Customers
1661-CZBAU,1,Loyal Premium Customers
1663-MHLHE,2,New Budget Customers
1666-JXLKU,1,Loyal Premium Customers
1666-JZPZT,2,New Budget Customers
1670-SVOWZ,3,Established Standard Customers
1676-MQAOA,1,Loyal Premium Customers
1678-FYZOW,3,Established Standard Customers
1679-JRFBR,1,Loyal Premium Customers
1680-VDCWW,2,New Budget Customers
1682-VCOIO,2,New Budget Customers
1684-FLBGS,3,Established Standard Customers
1685-BQULA,1,Loyal Premium Customers
1685-VAYJF,2,New Budget Customers
1686-STUHN,0,Loyal Budget Customers
1689-MRZQR,3,Established Standard Customers
1689-YQBYY,3,Established Standard Customers
1696-HXOWK,1,Loyal Premium Customers
1696-MZVAU,0,Loyal Budget Customers
1697-BCSHV,1,Loyal Premium Customers
1697-LYYYX,0,Loyal Budget Customers
1697-NVVGY,3,Established Standard Customers
1698-XFZCI,1,Loyal Premium Customers
1699-HPSBG,3,Established Standard Customers
1699-TLDLZ,2,New Budget Customers
1699-UOTXU,1,Loyal Premium Customers
1702-CCFNJ,1,Loyal Premium Customers
1703-MGIAB,3,Established Standard Customers
1704-NRWYE,3,Established Standard Customers
