Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Total_Services,Premium_Services,Streaming_Services,Has_Phone_And_Internet,Monthly_Charge_per_Service,Tenure_Years,Referrals_per_Tenure_Year,Long_Distance_Dependency,Is_New_Customer,Senior_Citizen,Offer_Offer_A,Offer_Offer_B,Offer_Offer_C,Offer_Offer_D,Offer_Offer_E,Internet_Type_DSL,Internet_Type_Fiber_Optic,Internet_Type_No_Internet,Contract_One_Year,Contract_Two_Year,Payment_Method_Credit_Card,Payment_Method_Mailed_Check,Customer_Status,Churn_Category,Churn_Reason
0107-YHINA,1,59,0,0,Los Angeles,90062,34.003553,-118.308933,0,1,No Offer,1,40.71,1,1,Fiber Optic,25.0,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.75,99.75,0.0,0,40.71,140.46,7,1,3,1,14.25,0.08333333333333333,0.0,0.2898334045279795,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor had better devices
0111-KLBQG,1,71,1,1,Morongo Valley,92256,34.097863,-116.594561,9,32,Offer C,1,31.86,0,1,Fiber Optic,23.0,0,1,0,0,1,1,1,1,One Year,1,Mailed Check,93.95,2861.45,0.0,0,1019.52,3880.97,7,1,3,1,13.421428571428573,2.6666666666666665,3.375,0.2532390112073762,0,1,0,0,1,0,0,0,1,0,1,0,0,1,Stayed,No Churn,No Churn
0112-QAWRZ,1,49,1,2,Palo Verde,92266,33.3249,-114.758334,8,16,Offer D,1,48.71,1,1,Fiber Optic,12.0,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,90.8,1442.2,0.0,0,779.36,2221.56,5,1,1,1,18.16,1.3333333333333333,6.0,0.34915059852340335,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
0112-QWPNC,1,61,1,0,Valyermo,93563,34.39583,-117.734568,1,49,Offer B,1,39.55,1,1,Cable,10.0,1,0,1,1,1,1,1,1,One Year,0,Bank Withdrawal,84.35,4059.35,0.0,0,1937.95,5997.3,9,3,3,1,9.372222222222222,4.083333333333333,0.2448979591836735,0.3192090395480226,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Churned,Competitor,Competitor offered higher download speeds
0114-IGABW,0,40,1,0,Cambria,93428,35.591387,-121.032256,2,71,Offer A,0,0.0,0,1,Cable,29.0,0,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,58.25,4145.9,0.0,0,0.0,4145.9,8,3,3,0,7.28125,5.916666666666667,0.3380281690140845,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Stayed,No Churn,No Churn
0114-PEGZZ,0,39,0,0,Round Mountain,96084,40.923558,-122.059933,0,33,No Offer,1,49.69,1,1,Fiber Optic,12.0,0,1,1,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,5285.27,8,2,3,1,13.44375,2.75,0.0,0.31601373696260493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
0114-RSRRW,0,21,1,0,Klamath,95548,41.572813,-124.035011,9,10,Offer D,1,49.6,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,19.95,187.75,0.0,0,496.0,683.75,1,0,0,0,19.95,0.8333333333333334,10.799999999999999,0.7131560028756291,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Stayed,No Churn,No Churn
0115-TFERT,1,24,1,0,Fresno,93650,36.841655,-119.797113,1,21,No Offer,1,36.26,1,1,Fiber Optic,59.0,0,1,1,1,1,1,1,0,Month-to-Month,1,Bank Withdrawal,111.2,2317.1,0.0,120,761.46,3198.56,8,3,3,1,13.9,1.75,0.5714285714285714,0.2458971924589719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Attitude,Attitude of service provider
0117-LFRMW,1,52,1,1,Angwin,94508,38.542448,-122.419923,1,37,No Offer,0,0.0,0,1,DSL,23.0,1,1,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,40.2,1448.8,0.0,0,0.0,1448.8,5,3,0,0,8.040000000000001,3.0833333333333335,0.3243243243243243,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Churned,Competitor,Competitor offered more data
0118-JPNOY,0,71,0,0,Le Grand,95333,37.249377,-120.249581,0,26,No Offer,1,33.74,0,1,Fiber Optic,7.0,1,0,0,0,1,0,0,1,Month-to-Month,1,Credit Card,85.8,2193.65,0.0,0,877.24,3070.89,5,1,1,1,17.16,2.1666666666666665,0.0,0.2822486197088841,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
0121-SNYRK,1,45,0,0,Redway,95560,40.142256,-123.852927,0,50,Offer B,0,0.0,0,1,DSL,7.0,1,0,0,1,0,0,0,1,One Year,1,Credit Card,35.4,1748.9,0.0,0,0.0,1748.9,4,2,0,0,8.85,4.166666666666667,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,Stayed,No Churn,No Churn
0122-OAHPZ,0,29,0,0,San Diego,92122,32.85723,-117.209774,0,7,No Offer,1,28.62,1,1,Fiber Optic,26.0,0,0,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.56,4,0,1,1,18.4625,0.5833333333333334,0.0,0.27930125890504537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
0123-CRBRT,0,62,1,0,Monterey Park,91755,34.049172,-118.115022,1,61,Offer B,1,47.19,1,1,DSL,28.0,1,1,1,1,1,1,1,1,Two Year,0,Mailed Check,88.1,5526.75,0.0,0,2878.59,8405.34,10,4,3,1,8.809999999999999,5.083333333333333,0.19672131147540986,0.3488062680168527,0,1,0,1,0,0,0,1,0,0,0,1,0,1,Stayed,No Churn,No Churn
0125-LZQXK,1,42,0,0,Big Oak Flat,95305,37.818589,-120.256995,0,15,Offer D,1,45.92,0,1,Fiber Optic,12.0,0,0,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.35,1553.95,0.0,0,688.8,2242.75,8,2,3,1,12.66875,1.25,0.0,0.31180824336253143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Churned,Attitude,Attitude of service provider
0128-MKWSG,0,51,0,2,Stevenson Ranch,91381,34.364153,-118.615583,0,26,No Offer,0,0.0,0,1,DSL,19.0,1,0,0,1,0,1,1,1,Month-to-Month,0,Credit Card,45.8,1147.0,0.0,0,0.0,1147.0,6,2,2,0,7.633333333333333,2.1666666666666665,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Stayed,No Churn,No Churn
0129-KPTWJ,1,39,1,0,North Highlands,95660,38.671295,-121.388251,9,72,No Offer,1,33.22,0,1,Fiber Optic,23.0,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,9139.19,7,1,3,1,13.521428571428572,6.0,1.5,0.2597951044029092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
0129-QMPDR,1,64,1,0,La Puente,91746,34.038983,-117.991372,1,44,No Offer,1,27.4,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,20.5,865.05,0.0,0,1205.6,2070.65,1,0,0,0,20.5,3.6666666666666665,0.27272727272727276,0.5720250521920668,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Stayed,No Churn,No Churn
0130-SXOUN,1,55,0,0,Glenhaven,95443,39.045246,-122.743181,0,66,Offer A,1,48.78,1,1,Fiber Optic,8.0,0,1,0,0,0,1,1,0,Month-to-Month,0,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.36,5,1,2,1,17.880000000000003,5.5,0.0,0.3530178028658272,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
0133-BMFZO,0,40,0,0,Alhambra,91803,34.074736,-118.145959,0,2,No Offer,1,36.81,0,1,Fiber Optic,16.0,1,1,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,86.25,181.65,0.0,0,73.62,255.27,6,3,0,1,14.375,0.16666666666666666,0.0,0.2991223793271575,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor offered higher download speeds
0134-XWXCE,0,76,0,0,Santa Monica,90403,34.031529,-118.491156,0,44,No Offer,1,7.72,0,1,DSL,17.0,0,0,1,1,1,1,1,1,One Year,0,Bank Withdrawal,74.85,3268.05,17.91,0,339.68,3589.82,8,2,3,1,9.35625,3.6666666666666665,0.0,0.09349642727382827,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
0135-NMXAP,0,57,0,0,Lodi,95240,38.123544,-121.159078,0,12,Offer D,1,14.38,1,1,Fiber Optic,6.0,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.75,1052.4,0.0,0,172.56,1224.96,5,1,1,1,17.95,1.0,0.0,0.13809661000672238,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Churned,Attitude,Attitude of support person
0136-IFMYD,1,71,1,0,Los Angeles,90001,33.973616,-118.24902,1,69,No Offer,1,18.41,1,1,Fiber Optic,17.0,0,1,1,1,1,1,0,1,Two Year,1,Bank Withdrawal,109.95,7634.25,0.0,0,1270.29,8904.54,8,3,2,1,13.74375,5.75,0.17391304347826086,0.14342474291056403,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
0137-OCGAB,0,25,0,0,Fairfield,94533,38.287136,-122.02711,0,1,Offer E,1,1.23,1,1,Fiber Optic,69.0,0,1,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,80.2,80.2,0.0,0,1.23,81.43,4,1,0,1,20.05,0.08333333333333333,0.0,0.015104998157927053,1,0,0,0,0,0,1,0,1,0,0,0,0,1,Churned,Price,Lack of affordable download/upload speed
0137-UDEUO,0,24,0,0,Stockton,95204,37.974498,-121.319568,0,3,Offer E,1,25.75,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.85,63.75,0.0,0,77.25,141.0,1,0,0,0,19.85,0.25,0.0,0.5646929824561403,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Churned,Price,Long distance charges
0139-IVFJG,0,19,1,0,Temecula,92592,33.507255,-117.029473,10,2,No Offer,1,4.65,0,1,Fiber Optic,53.0,1,1,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,90.35,190.5,0.0,0,9.3,199.8,6,2,1,1,15.058333333333332,0.16666666666666666,60.0,0.048947368421052635,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Joined,No Churn,No Churn
0141-YEAYS,0,77,0,0,Fallbrook,92028,33.362575,-117.299644,0,27,No Offer,1,2.97,1,1,Fiber Optic,4.0,0,1,1,0,0,0,0,1,Two Year,1,Bank Withdrawal,86.45,2401.05,0.0,0,80.19,2481.24,5,2,0,1,17.29,2.25,0.0,0.03321404607470365,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
0142-GVYSN,1,57,0,0,Randsburg,93554,35.405722,-117.773354,0,26,Offer C,1,13.34,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,20.3,511.25,0.0,0,346.84,858.09,1,0,0,0,20.3,2.1666666666666665,0.0,0.39655172413793105,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Stayed,No Churn,No Churn
0147-ESWWR,0,73,1,0,Atascadero,93422,35.453912,-120.69461,9,39,No Offer,1,20.15,1,1,Fiber Optic,21.0,0,0,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.25,3949.15,0.0,0,785.85,4735.0,7,1,3,1,14.464285714285714,3.25,2.769230769230769,0.1659802306425041,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
0148-DCDOS,1,41,0,0,Planada,95365,37.329725,-120.306399,0,25,No Offer,1,34.88,1,1,Fiber Optic,8.0,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.7,2362.1,0.0,0,872.0,3234.1,6,0,3,1,15.783333333333333,2.0833333333333335,0.0,0.26917734218243555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor had better devices
0151-ONTOV,0,43,0,0,Moorpark,93021,34.312945,-118.858169,0,1,Offer E,1,39.81,0,1,Fiber Optic,23.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Mailed Check,70.9,70.9,0.0,0,39.81,110.71,3,0,0,1,23.633333333333336,0.08333333333333333,0.0,0.35958811308824856,1,0,0,0,0,0,1,0,1,0,0,0,0,1,Churned,Competitor,Competitor had better devices
0156-FVPTA,1,48,1,0,Solvang,93463,34.624399,-120.137875,1,22,Offer D,1,27.24,0,1,DSL,21.0,1,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,54.2,1152.7,0.0,0,599.28,1751.98,5,2,0,1,10.84,1.8333333333333333,0.5454545454545455,0.33447937131630645,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Churned,Attitude,Attitude of service provider
0164-APGRB,0,56,0,0,Calistoga,94515,38.629618,-122.593216,0,72,Offer A,1,48.37,1,1,Fiber Optic,5.0,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,114.9,8496.7,0.0,0,3482.64,11979.34,10,4,3,1,11.49,6.0,0.0,0.296257732590188,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
0164-XAIRP,0,51,0,0,La Mirada,90638,33.902045,-118.008961,0,24,No Offer,1,10.64,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,19.55,470.2,0.0,0,255.36,725.56,1,0,0,0,19.55,2.0,0.0,0.3524345809870818,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
0168-XZKBB,0,34,1,0,Boron,93516,34.95703,-117.73045,8,19,No Offer,1,7.84,1,1,Fiber Optic,16.0,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,86.85,1564.4,0.0,0,148.96,1713.36,4,0,1,1,21.7125,1.5833333333333333,5.052631578947369,0.0827964938219453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
0174-QRVVY,1,21,1,2,San Marcos,92078,33.119028,-117.166036,2,71,No Offer,1,9.2,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.35,1847.55,0.0,0,653.2,2500.75,1,0,0,0,25.35,5.916666666666667,0.3380281690140845,0.2662807525325615,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
0177-PXBAT,1,78,1,0,Desert Center,92239,33.889605,-115.257009,7,33,No Offer,1,25.15,1,1,Fiber Optic,20.0,1,0,1,1,1,1,0,1,One Year,1,Bank Withdrawal,109.9,3694.7,0.0,0,829.95,4524.65,8,3,2,1,13.7375,2.75,2.5454545454545454,0.18622732321362456,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
0178-CIIKR,0,60,0,0,Crows Landing,95313,37.435664,-121.049056,0,3,No Offer,1,2.69,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.95,58.0,0.0,0,8.07,66.07,1,0,0,0,19.95,0.25,0.0,0.11881625441696113,1,1,0,0,0,0,0,0,0,1,0,0,1,0,Joined,No Churn,No Churn
0178-SZBHO,1,54,1,1,Tuolumne,95379,37.939768,-120.188002,7,47,No Offer,1,1.09,1,1,Fiber Optic,13.0,0,1,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,87.2,4017.45,0.0,0,51.23,4068.68,5,1,1,1,17.44,3.9166666666666665,1.7872340425531916,0.012345679012345678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
0181-RITDD,1,42,1,3,San Diego,92120,32.807867,-117.060993,2,62,No Offer,1,1.76,0,1,Fiber Optic,20.0,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,108.15,6825.65,0.0,0,109.12,6934.77,10,4,3,1,10.815000000000001,5.166666666666667,0.3870967741935484,0.016013101628605222,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Stayed,No Churn,No Churn
0186-CAERR,1,22,0,0,Auburn,95603,38.912881,-121.082766,0,71,No Offer,1,2.88,1,1,Fiber Optic,48.0,1,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,116.3,8309.55,0.0,0,204.48,8514.03,10,4,3,1,11.629999999999999,5.916666666666667,0.0,0.024165128377244504,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
0187-QSXOE,1,71,1,0,Fresno,93725,36.623632,-119.741322,8,7,No Offer,1,41.97,0,1,Fiber Optic,11.0,0,0,0,0,1,1,1,1,Two Year,1,Bank Withdrawal,89.0,605.45,0.0,0,293.79,899.24,6,0,3,1,14.833333333333334,0.5833333333333334,13.714285714285714,0.3204550660456593,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
0187-WZNAB,0,56,1,2,Del Rey,93616,36.657462,-119.595293,6,27,Offer C,1,46.66,0,1,Fiber Optic,28.0,1,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,74.4,1972.35,0.0,0,1259.82,3232.17,4,1,0,1,18.6,2.25,2.6666666666666665,0.3854287130348587,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
0188-GWFLE,1,33,0,0,Redwood City,94065,37.527497,-122.230941,0,2,No Offer,1,1.81,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.05,33.7,0.0,0,3.62,37.32,1,0,0,0,20.05,0.16666666666666666,0.0,0.0827996340347667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Joined,No Churn,No Churn
0191-EQUUH,0,32,0,3,Landers,92285,34.341737,-116.539416,0,25,Offer C,0,0.0,0,1,Cable,75.0,1,0,0,1,0,0,0,1,Two Year,0,Bank Withdrawal,35.05,844.45,0.0,0,0.0,844.45,4,2,0,0,8.7625,2.0833333333333335,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Stayed,No Churn,No Churn
0191-ZHSKZ,1,80,0,0,Hawthorne,90250,33.914775,-118.348083,0,30,No Offer,1,38.61,0,1,DSL,5.0,1,1,0,0,1,1,0,1,One Year,1,Bank Withdrawal,74.75,2111.3,0.0,0,1158.3,3269.6,7,2,2,1,10.678571428571429,2.5,0.0,0.34059633027522934,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
0193-ESZXP,0,73,1,0,Oceano,93445,35.059695,-120.604741,1,58,No Offer,1,16.94,0,1,Fiber Optic,19.0,1,1,0,1,1,1,1,1,One Year,1,Credit Card,105.5,6205.5,0.0,0,982.52,7188.02,9,3,3,1,11.722222222222221,4.833333333333333,0.20689655172413796,0.13835347925514538,0,1,0,0,0,0,0,0,1,0,1,0,1,0,Churned,Attitude,Attitude of support person
0195-IESCP,1,26,1,0,Armona,93202,36.315979,-119.710852,1,10,Offer D,1,2.02,1,1,Fiber Optic,82.0,0,0,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,85.25,855.3,0.0,100,20.2,975.5,4,0,2,1,21.3125,0.8333333333333334,1.2,0.02314655666322906,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor offered more data
0196-JTUQI,0,59,0,0,Clarksburg,95612,38.384648,-121.578701,0,9,No Offer,1,9.27,1,1,Fiber Optic,28.0,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,75.2,633.85,0.0,0,83.43,717.28,3,0,0,1,25.066666666666666,0.75,0.0,0.10974310406061323,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
0196-VULGZ,0,78,1,0,Irvine,92620,33.716136,-117.752574,1,6,No Offer,1,28.71,1,1,Fiber Optic,17.0,0,0,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,84.35,474.9,0.0,0,172.26,647.16,4,0,1,1,21.0875,0.5,2.0,0.2539359632053777,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Other,Deceased
0197-PNKNK,0,47,1,1,Scotts Valley,95066,37.070177,-122.010077,7,69,No Offer,1,38.92,1,1,Fiber Optic,16.0,1,0,1,0,0,0,0,0,One Year,0,Bank Withdrawal,84.45,5848.6,0.0,40,2685.48,8574.08,4,2,0,1,21.1125,5.75,1.2173913043478262,0.31547377806598037,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
0201-MIBOL,0,68,0,0,Salida,95368,37.713152,-121.08739,0,66,No Offer,1,10.45,1,1,Fiber Optic,20.0,1,0,0,0,1,1,1,1,Two Year,1,Bank Withdrawal,102.4,6471.85,0.0,0,689.7,7161.55,7,1,3,1,14.62857142857143,5.5,0.0,0.0926007975188303,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
0201-OAMXR,0,30,0,0,Mckinleyville,95519,40.965011,-124.015255,0,70,Offer A,1,10.21,1,1,Fiber Optic,52.0,1,1,1,1,1,1,1,1,One Year,0,Credit Card,115.55,8127.6,0.0,0,714.7,8842.3,10,4,3,1,11.555,5.833333333333333,0.0,0.08118638676844785,0,0,1,0,0,0,0,0,1,0,1,0,1,0,Churned,Dissatisfaction,Network reliability
0203-HHYIJ,1,62,0,0,Atherton,94027,37.454924,-122.203168,0,25,Offer C,1,5.57,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,25.3,676.35,0.0,0,139.25,815.6,1,0,0,0,25.3,2.0833333333333335,0.0,0.18043407839326206,0,1,0,0,1,0,0,0,0,1,1,0,0,0,Churned,Price,Long distance charges
0206-OYVOC,0,52,1,2,Huntington Beach,92649,33.721917,-118.043237,1,46,Offer B,1,24.33,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,19.25,864.2,0.0,0,1119.18,1983.38,1,0,0,0,19.25,3.8333333333333335,0.2608695652173913,0.5582836163377696,0,0,0,1,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
0206-TBWLC,0,63,1,0,Calimesa,92320,33.982787,-117.057627,7,54,Offer B,1,11.4,1,1,Fiber Optic,26.0,1,1,1,1,1,1,1,1,One Year,1,Credit Card,114.65,6049.5,0.0,0,615.6,6665.1,10,4,3,1,11.465,4.5,1.5555555555555556,0.09044030146767155,0,1,0,1,0,0,0,0,1,0,1,0,1,0,Stayed,No Churn,No Churn
0207-MDKNV,0,54,0,0,Daly City,94014,37.691561,-122.445202,0,15,No Offer,1,22.39,0,1,Fiber Optic,7.0,1,0,1,1,1,1,1,1,Month-to-Month,0,Bank Withdrawal,105.1,1582.75,0.0,0,335.85,1918.6,9,3,3,1,11.677777777777777,1.25,0.0,0.17562161738175544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
0208-BPQEJ,0,48,1,1,Middletown,95461,38.787446,-122.58675,0,12,Offer D,1,8.25,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.4,198.1,0.0,0,99.0,297.1,1,0,0,0,19.4,1.0,0.0,0.298372513562387,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Stayed,No Churn,No Churn
0212-ISBBF,0,51,0,0,Berkeley,94705,37.858898,-122.240512,0,22,No Offer,0,0.0,0,1,Cable,22.0,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,50.35,1098.85,0.0,0,0.0,1098.85,6,1,3,0,8.391666666666667,1.8333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stayed,No Churn,No Churn
0214-JHPFW,0,22,1,0,Lost Hills,93249,35.637715,-119.893068,9,70,No Offer,0,0.0,0,1,Cable,85.0,0,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,57.8,4039.3,1.01,0,0.0,4038.29,8,3,3,0,7.225,5.833333333333333,1.542857142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stayed,No Churn,No Churn
0215-BQKGS,1,52,0,0,Garden Grove,92844,33.766476,-117.969795,0,30,Offer C,1,24.73,0,1,Fiber Optic,20.0,1,1,1,0,0,0,0,0,Month-to-Month,1,Credit Card,84.3,2438.6,0.0,130,741.9,3310.5,5,3,0,1,16.86,2.5,0.0,0.22681830688801247,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
0218-QNVAS,1,22,1,1,Indio,92203,33.752938,-116.230055,1,71,Offer A,1,28.34,1,1,Fiber Optic,59.0,0,1,0,0,1,1,1,1,One Year,0,Bank Withdrawal,100.55,7113.75,16.99,0,2012.14,9108.9,7,1,3,1,14.364285714285714,5.916666666666667,0.16901408450704225,0.219877414849872,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
0219-QAERP,1,33,1,0,Oxnard,93033,34.156629,-119.117218,2,30,No Offer,1,9.81,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.8,576.65,0.0,0,294.3,870.95,1,0,0,0,19.8,2.5,0.8,0.331306990881459,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Stayed,No Churn,No Churn
0219-YTZUE,1,26,1,0,San Diego,92122,32.85723,-117.209774,5,4,Offer E,1,28.77,1,1,Fiber Optic,19.0,0,1,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,84.8,371.9,0.0,0,115.08,486.98,6,2,1,1,14.133333333333333,0.3333333333333333,15.0,0.2533239411816501,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
0220-EBGCE,1,58,0,0,Escondido,92027,33.141265,-116.967221,0,2,Offer E,1,14.14,0,1,Fiber Optic,28.0,0,0,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.85,167.3,0.0,0,28.28,195.58,6,1,2,1,14.308333333333332,0.16666666666666666,0.0,0.14141414141414144,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
0221-NAUXK,1,22,0,1,Moreno Valley,92553,33.923149,-117.244933,0,10,No Offer,1,7.86,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,19.95,219.5,0.0,0,78.6,298.1,1,0,0,0,19.95,0.8333333333333334,0.0,0.2826321467098166,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Stayed,No Churn,No Churn
0221-WMXNQ,1,66,0,0,Chino,91710,33.990646,-117.663025,0,4,Offer E,1,36.4,0,1,Fiber Optic,29.0,1,0,0,0,0,0,0,1,One Year,0,Bank Withdrawal,75.35,273.4,0.0,0,145.6,419.0,4,1,0,1,18.8375,0.3333333333333333,0.0,0.3257270693512304,1,1,0,0,0,0,1,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
